Time(s),Drone0_X,Drone0_Y,Drone0_Z,Drone0_Pitch,Drone0_Yaw,Drone0_RPMs,Drone0_Velocity,Drone0_HorSpeed,Drone1_X,Drone1_Y,Drone1_Z,Drone1_Pitch,Drone1_Yaw,Drone1_RPMs,Drone1_Velocity,Drone1_HorSpeed
4.4,27.0,542.5,129.67782793000228,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.5,29.213478556965086,78.48922552052058,126.76526993708784,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.5,27.0,542.5,130.4778279300023,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.6,29.911117677604988,80.36360532657719,127.48165317460189,-0.39,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.6,27.0,542.5,131.2778279300023,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.7,30.60875679824489,82.23798513263378,128.19803641211595,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.7,27.0,542.5,132.07782793000231,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.8,31.306395918884792,84.11236493869038,128.91441964963002,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.8,27.0,542.5,132.87782793000233,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
4.9,32.004035039524695,85.98674474474699,129.63080288714409,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
4.9,27.0,542.5,133.67782793000234,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.0,32.70167416016459,87.8611245508036,130.34718612465815,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.0,27.0,542.5,134.47782793000235,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.1,33.39931328080449,89.73550435686019,131.06356936217222,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.1,27.0,542.5,135.27782793000236,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.2,34.09695240144439,91.60988416291679,131.77995259968628,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.2,27.0,542.5,136.07782793000237,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.3,34.79459152208429,93.4842639689734,132.49633583720035,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.3,27.0,542.5,136.87782793000238,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.4,35.49223064272419,95.35864377503,133.2127190747144,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.4,27.0,542.5,137.6778279300024,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.5,36.18986976336409,97.2330235810866,133.92910231222848,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.5,27.0,542.5,138.4778279300024,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.6,36.887508884003985,99.1074033871432,134.64548554974255,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.6,27.0,542.5,139.27782793000242,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.7,37.585148004643884,100.9817831931998,135.3618687872566,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.7,27.0,542.5,140.07782793000243,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.8,38.28278712528378,102.85616299925641,136.07825202477068,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.8,27.0,542.5,140.87782793000244,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
5.9,38.98042624592368,104.73054280531301,136.79463526228474,-0.4,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
5.9,27.0,542.5,141.67782793000245,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.0,39.67806536656358,106.6049226113696,137.5110184997988,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.0,27.0,542.5,142.47782793000246,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.1,40.37570448720348,108.4793024174262,138.22740173731287,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.1,27.0,542.5,143.27782793000247,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.2,41.07334360784338,110.35368222348279,138.94378497482694,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.2,27.0,542.5,144.07782793000248,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.3,41.770982728483276,112.22806202953939,139.660168212341,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.3,27.0,542.5,144.8778279300025,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.4,42.468621849123174,114.102441835596,140.37655144985507,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.4,27.0,542.5,145.6778279300025,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.5,43.16626096976307,115.9768216416526,141.09293468736914,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.5,27.0,542.5,146.47782793000252,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.6,43.86390009040297,117.8512014477092,141.8093179248832,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.6,27.0,542.5,147.27782793000253,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.7,44.56153921104287,119.7255812537658,142.52570116239727,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.7,27.0,542.5,148.07782793000254,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.8,45.25917833168277,121.59996105982239,143.24208439991133,-0.41,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.8,27.0,542.5,148.87782793000255,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
6.9,45.95681745232267,123.47434086587899,143.9584676374254,-0.42,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
6.9,27.0,542.5,149.67782793000256,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.0,46.654456572962566,125.34872067193558,144.67485087493947,-0.42,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
7.0,27.0,542.5,150.47782793000258,-1.57,0.0,"[5000, 5000, 5000, 5000]","[0.0, 0.0, 8.0]",20.0
7.1,47.352095693602465,127.22310047799218,145.39123411245353,-0.42,1.21,"[5000, 5000, 5000, 5000]","[6.98, 18.74, 7.16]",20.0
