Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz,Speed
763.3,286.2129159318788,163.40456931698895,221.05825671107633,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
763.4,286.4663550988836,162.49922115185427,221.0582567090004,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
763.5,286.7197942658883,161.5938729867196,221.05825670697638,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
763.6,286.9732334328931,160.6885248215849,221.05825670500295,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
763.7,287.2266725998978,159.78317665645022,221.05825670307885,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
763.8,287.4801117669026,158.87782849131554,221.05825670120285,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
763.9,287.73355093390734,157.97248032618086,221.05825669937377,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
764.0,287.9869901009121,157.06713216104617,221.0582566975904,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
764.1,288.24042926791685,156.1617839959115,221.0582566958516,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
764.2,288.49386843492164,155.2564358307768,221.0582566941563,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
764.3,288.7473076019264,154.35108766564213,221.0582566925034,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
764.4,289.00074676893115,153.44573950050744,221.0582566908918,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
764.5,289.25418593593594,152.54039133537276,221.05825668932047,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
764.6,289.50762510294066,151.63504317023808,221.05825668778843,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
764.7,289.76106426994545,150.7296950051034,221.0582566862947,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
764.8,290.0145034369502,149.8243468399687,221.0582566848383,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
764.9,290.26794260395496,148.91899867483403,221.05825668341834,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
765.0,290.5213817709597,148.01365050969935,221.05825668203386,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
765.1,290.7748209379645,147.10830234456466,221.058256680684,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
765.2,291.0282601049692,146.20295417942998,221.05825667936787,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
765.3,291.281699271974,145.2976060142953,221.05825667808466,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
765.4,291.5351384389787,144.39225784916061,221.05825667683354,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
765.5,291.7885776059835,143.48690968402593,221.05825667561368,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
765.6,292.04201677298823,142.58156151889125,221.0582566744243,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
765.7,292.295455939993,141.67621335375657,221.05825667326468,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
765.8,292.54889510699775,140.77086518862188,221.05825667213404,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
765.9,292.80233427400253,139.8655170234872,221.05825667103167,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
766.0,293.0557734410073,138.96016885835252,221.05825666995685,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
766.1,293.30921260801205,138.05482069321783,221.0582566689089,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
766.2,293.56265177501683,137.14947252808315,221.05825666788718,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
766.3,293.81609094202156,136.24412436294847,221.05825666689097,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
766.4,294.06953010902635,135.3387761978138,221.05825666591969,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
766.5,294.3229692760311,134.4334280326791,221.05825666497267,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
766.6,294.57640844303586,133.52807986754442,221.05825666404934,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
766.7,294.8298476100406,132.62273170240974,221.05825666314908,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
766.8,295.0832867770454,131.71738353727505,221.05825666227133,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
766.9,295.3367259440501,130.81203537214037,221.05825666141553,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
767.0,295.5901651110549,129.9066872070057,221.05825666058112,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
767.1,295.8436042780596,129.001339041871,221.05825665976758,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
767.2,296.0970434450644,128.09599087673632,221.05825665897436,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
767.3,296.35048261206913,127.19064271160164,221.05825665820097,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
767.4,296.6039217790739,126.28529454646696,221.05825665744692,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
767.5,296.85736094607864,125.37994638133227,221.05825665671173,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
767.6,297.1108001130834,124.47459821619759,221.0582566559949,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
767.7,297.3642392800882,123.56925005106291,221.05825665529602,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
767.8,297.61767844709294,122.66390188592823,221.0582566546146,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
767.9,297.8711176140977,121.75855372079354,221.05825665395022,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
768.0,298.12455678110246,120.85320555565886,221.05825665330244,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
768.1,298.37799594810724,119.94785739052418,221.05825665267085,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
768.2,298.63143511511197,119.0425092253895,221.05825665205506,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
768.3,298.88487428211675,118.13716106025481,221.05825665145466,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
768.4,299.1383134491215,117.23181289512013,221.05825665086928,0.0,-1.3,2786,2786,2786,2786,2.53,-9.05,-0.0,9.4
768.5,299.39175261612627,116.32646472998545,221.05825665029852,0.0,-1.3,2846,2846,2846,2846,2.53,-9.05,-0.0,9.4
768.6,299.6372272105584,115.44956801239108,221.05825664974205,0.0,-1.3,2786,2786,2786,2786,2.45,-8.77,-0.0,9.4
768.7,299.87116262738533,114.61389212658665,221.05825664919948,0.0,-1.3,2726,2726,2726,2726,2.34,-8.36,-0.0,9.4
768.8,300.09410129593704,113.81749937918207,221.05825664867046,0.0,-1.3,2698,2698,2698,2698,2.23,-7.96,-0.0,9.4
768.9,300.3065601472292,113.05854316315092,221.0582566481547,0.0,-1.3,2638,2638,2638,2638,2.12,-7.59,-0.0,9.4
769.0,300.5090318125784,112.3352636760768,221.0582566476518,0.0,-1.3,2671,2671,2671,2671,2.02,-7.23,-0.0,9.4
769.1,300.7019857658732,111.64598383967487,221.0582566471615,0.0,-1.3,2611,2611,2611,2611,1.93,-6.89,-0.0,9.4
769.2,300.8858694121496,110.98910541112681,221.05825664668345,0.0,-1.3,2551,2551,2551,2551,1.84,-6.57,-0.0,9.4
769.3,301.06110912499577,110.36310527721292,221.05825664621733,0.0,-1.3,2511,2511,2511,2511,1.75,-6.26,-0.0,9.4
769.4,301.2281112351902,109.76653192264806,221.05825664576287,0.0,-1.3,2516,2516,2516,2516,1.67,-5.97,-0.0,9.4
769.5,301.3872629728667,109.19800206443283,221.05825664531977,0.0,-1.3,2456,2456,2456,2456,1.59,-5.69,-0.0,9.4
769.6,301.5389333653902,108.65619744441592,221.05825664488776,0.0,-1.3,2451,2451,2451,2451,1.52,-5.42,-0.0,9.4
769.7,301.68347409302584,108.13986177263044,221.05825664446655,0.0,-1.3,2391,2391,2391,2391,1.45,-5.16,-0.0,9.4
769.8,301.8212203043848,107.64779781431675,221.05825664405586,0.0,-1.3,2451,2451,2451,2451,1.38,-4.92,-0.0,9.4
769.9,301.95249139353814,107.17886461387745,221.05825664365545,0.0,-1.3,2391,2391,2391,2391,1.31,-4.69,-0.0,9.4
770.0,302.0775917406003,106.73197484932767,221.05825664326505,0.0,-1.3,2331,2331,2331,2331,1.25,-4.47,-0.0,9.4
770.1,302.1968114174996,106.3060923111063,221.0582566428844,0.0,-1.3,2347,2347,2347,2347,1.19,-4.26,-0.0,9.4
770.2,302.31042686057185,105.90022949940237,221.05825664251327,0.0,-1.3,2287,2287,2287,2287,1.14,-4.06,-0.0,9.4
770.3,302.41870151153756,105.51344533442543,221.05825664215143,0.0,-1.3,2319,2319,2319,2319,1.08,-3.87,-0.0,9.4
770.4,302.52188642834756,105.14484297431059,221.05825664179864,0.0,-1.3,2259,2259,2259,2259,1.03,-3.69,-0.0,9.4
770.5,302.6202208673148,104.79356773559877,221.05825664145465,0.0,-1.3,2243,2243,2243,2243,0.98,-3.51,-0.0,9.4
770.6,302.71393283788126,104.45880511147014,221.05825664111927,0.0,-1.3,2221,2221,2221,2221,0.94,-3.35,-0.0,9.4
770.7,302.8032396313066,104.13977888313578,221.05825664079228,0.0,-1.3,2228,2228,2228,2228,0.89,-3.19,-0.0,9.4
770.8,302.88834832450465,103.83574932000826,221.05825664047345,0.0,-1.3,2168,2168,2168,2168,0.85,-3.04,-0.0,9.4
770.9,302.9694562601952,103.54601146447798,221.0582566401626,0.0,-1.3,2228,2228,2228,2228,0.81,-2.9,-0.0,9.4
771.0,303.0467515044857,103.2698934973181,221.0582566398595,0.0,-1.3,2168,2168,2168,2168,0.77,-2.76,-0.0,9.4
771.1,303.12041328294254,103.00675517992778,221.058256639564,0.0,-1.3,2149,2149,2149,2149,0.74,-2.63,-0.0,9.4
771.2,303.1906123961639,102.75598636980212,221.0582566392759,0.0,-1.3,2159,2159,2159,2159,0.7,-2.51,-0.0,9.4
771.3,303.2575116158176,102.51700560578604,221.05825663899498,0.0,-1.3,2099,2099,2099,2099,0.67,-2.39,-0.0,9.4
771.4,303.3212660620619,102.28925875983224,221.05825663872108,0.0,-1.3,2159,2159,2159,2159,0.64,-2.28,-0.0,9.4
771.5,304.24090922498914,103.47427203101583,221.55825663872108,-0.07,0.91,2219,2219,2219,2219,9.2,11.85,5.0,15
771.6,305.16055238791637,104.65928530219942,222.05825663872108,-0.07,0.91,2279,2279,2279,2279,9.2,11.85,5.0,15
771.7,306.0801955508436,105.84429857338301,222.55825663872108,-0.07,0.91,2339,2339,2339,2339,9.2,11.85,5.0,15
771.8,306.9998387137708,107.0293118445666,223.05825663872108,-0.07,0.91,2399,2399,2399,2399,9.2,11.85,5.0,15
771.9,307.91948187669806,108.2143251157502,223.55825663872108,-0.07,0.91,2459,2459,2459,2459,9.2,11.85,5.0,15
772.0,308.8391250396253,109.39933838693379,224.05825663872108,-0.07,0.91,2519,2519,2519,2519,9.2,11.85,5.0,15
772.1,309.7587682025525,110.58435165811738,224.55825663872108,-0.07,0.91,2579,2579,2579,2579,9.2,11.85,5.0,15
772.2,310.67841136547975,111.76936492930098,225.05825663872108,-0.07,0.91,2639,2639,2639,2639,9.2,11.85,5.0,15
772.3,311.598054528407,112.95437820048457,225.55825663872108,-0.07,0.91,2699,2699,2699,2699,9.2,11.85,5.0,15
772.4,312.5176976913342,114.13939147166816,226.05825663872108,-0.07,0.91,2759,2759,2759,2759,9.2,11.85,5.0,15
772.5,313.43734085426144,115.32440474285175,226.55825663872108,-0.07,0.91,2819,2819,2819,2819,9.2,11.85,5.0,15
772.6,314.35698401718867,116.50941801403535,227.05825663872108,-0.07,0.91,2879,2879,2879,2879,9.2,11.85,5.0,15
772.7,315.2766271801159,117.69443128521894,227.55825663872108,-0.07,0.91,2939,2939,2939,2939,9.2,11.85,5.0,15
772.8,316.1962703430431,118.87944455640253,228.05825663872108,-0.06,0.91,2999,2999,2999,2999,9.2,11.85,5.0,15
772.9,317.11591350597035,120.06445782758612,228.55825663872108,-0.06,0.91,3059,3059,3059,3059,9.2,11.85,5.0,15
773.0,318.0355566688976,121.24947109876972,229.05825663872108,-0.06,0.91,3119,3119,3119,3119,9.2,11.85,5.0,15
773.1,318.9551998318248,122.43448436995331,229.55825663872108,-0.06,0.91,3179,3179,3179,3179,9.2,11.85,5.0,15
773.2,319.87484299475204,123.6194976411369,230.05825663872108,-0.06,0.91,3239,3239,3239,3239,9.2,11.85,5.0,15
773.3,320.7944861576793,124.8045109123205,230.55825663872108,-0.06,0.91,3299,3299,3299,3299,9.2,11.85,5.0,15
773.4,321.7141293206065,125.98952418350409,231.05825663872108,-0.06,0.91,3359,3359,3359,3359,9.2,11.85,5.0,15
773.5,322.63377248353373,127.17453745468768,231.55825663872108,-0.06,0.91,3419,3419,3419,3419,9.2,11.85,5.0,15
773.6,323.55341564646096,128.35955072587126,232.05825663872108,-0.06,0.91,3479,3479,3479,3479,9.2,11.85,5.0,15
773.7,324.4730588093882,129.54456399705484,232.55825663872108,-0.06,0.91,3539,3539,3539,3539,9.2,11.85,5.0,15
773.8,325.3927019723154,130.72957726823842,233.05825663872108,-0.06,0.91,3599,3599,3599,3599,9.2,11.85,5.0,15
773.9,326.31234513524265,131.914590539422,233.55825663872108,-0.06,0.91,3659,3659,3659,3659,9.2,11.85,5.0,15
774.0,327.2319882981699,133.09960381060557,234.05825663872108,-0.06,0.91,3719,3719,3719,3719,9.2,11.85,5.0,15
774.1,328.1516314610971,134.28461708178915,234.55825663872108,-0.06,0.91,3779,3779,3779,3779,9.2,11.85,5.0,15
774.2,329.07127462402434,135.46963035297273,235.05825663872108,-0.06,0.91,3839,3839,3839,3839,9.2,11.85,5.0,15
774.3,329.99091778695157,136.6546436241563,235.55825663872108,-0.06,0.91,3899,3899,3899,3899,9.2,11.85,5.0,15
774.4,330.9105609498788,137.83965689533989,236.05825663872108,-0.06,0.91,3959,3959,3959,3959,9.2,11.85,5.0,15
774.5,331.83020411280603,139.02467016652346,236.55825663872108,-0.06,0.91,4019,4019,4019,4019,9.2,11.85,5.0,15
774.6,332.74984727573326,140.20968343770704,237.05825663872108,-0.06,0.91,4079,4079,4079,4079,9.2,11.85,5.0,15
774.7,333.6694904386605,141.39469670889062,237.55825663872108,-0.06,0.91,4139,4139,4139,4139,9.2,11.85,5.0,15
774.8,334.5891336015877,142.5797099800742,238.05825663872108,-0.06,0.91,4199,4199,4199,4199,9.2,11.85,5.0,15
774.9,335.50877676451495,143.76472325125778,238.55825663872108,-0.06,0.91,4259,4259,4259,4259,9.2,11.85,5.0,15
775.0,336.4284199274422,144.94973652244136,239.05825663872108,-0.06,0.91,4319,4319,4319,4319,9.2,11.85,5.0,15
775.1,337.3480630903694,146.13474979362493,239.55825663872108,-0.06,0.91,4379,4379,4379,4379,9.2,11.85,5.0,15
775.2,338.26770625329664,147.3197630648085,240.05825663872108,-0.06,0.91,4439,4439,4439,4439,9.2,11.85,5.0,15
775.3,339.18734941622387,148.5047763359921,240.55825663872108,-0.06,0.91,4499,4499,4499,4499,9.2,11.85,5.0,15
775.4,340.1069925791511,149.68978960717567,241.05825663872108,-0.06,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
775.5,341.0266357420783,150.87480287835925,241.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
775.6,341.94627890500556,152.05981614954283,242.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
775.7,342.8659220679328,153.2448294207264,242.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
775.8,343.78556523086,154.42984269190998,243.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
775.9,344.70520839378725,155.61485596309356,243.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.0,345.6248515567145,156.79986923427714,244.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.1,346.5444947196417,157.98488250546072,244.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.2,347.46413788256893,159.1698957766443,245.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.3,348.38378104549616,160.35490904782787,245.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.4,349.3034242084234,161.53992231901145,246.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.5,350.2230673713506,162.72493559019503,246.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.6,351.14271053427785,163.9099488613786,247.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.7,352.0623536972051,165.0949621325622,247.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.8,352.9819968601323,166.27997540374577,248.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
776.9,353.90164002305954,167.46498867492934,248.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.0,354.8212831859868,168.65000194611292,249.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.1,355.740926348914,169.8350152172965,249.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.2,356.66056951184123,171.02002848848008,250.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.3,357.58021267476846,172.20504175966366,250.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.4,358.4998558376957,173.39005503084724,251.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.5,359.4194990006229,174.57506830203081,251.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.6,360.33914216355015,175.7600815732144,252.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.7,361.2587853264774,176.94509484439797,252.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.8,362.1784284894046,178.13010811558155,253.05825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
777.9,363.09807165233184,179.31512138676513,253.55825663872108,-0.05,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.0,364.01771481525907,180.5001346579487,254.05825663872108,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.1,364.9373579781863,181.68514792913228,254.55825663872108,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.2,365.8570011411135,182.87016120031586,255.05825663872108,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.3,366.77664430404076,184.05517447149944,255.55825663872108,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.4,367.696287466968,185.24018774268302,256.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.5,368.6159306298952,186.4252010138666,256.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.6,369.53557379282245,187.61021428505018,257.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.7,370.4552169557497,188.79522755623375,257.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.8,371.3748601186769,189.98024082741733,258.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
778.9,372.29450328160414,191.16525409860094,258.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.0,373.21414644453137,192.35026736978455,259.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.1,374.1337896074586,193.53528064096815,259.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.2,375.0534327703858,194.72029391215173,260.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.3,375.97307593331305,195.9053071833353,260.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.4,376.8927190962403,197.09032045451892,261.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.5,377.8123622591675,198.27533372570252,261.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.6,378.73200542209474,199.46034699688613,262.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.7,379.651648585022,200.64536026806974,262.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.8,380.5712917479492,201.83037353925334,263.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
779.9,381.49093491087643,203.01538681043695,263.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.0,382.41057807380366,204.20040008162056,264.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.1,383.3302212367309,205.38541335280416,264.5582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.2,384.2498643996581,206.57042662398777,265.0582566387211,-0.04,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.3,385.16950756258535,207.75543989517138,265.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.4,386.0891507255126,208.94045316635498,266.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.5,387.0087938884398,210.1254664375386,266.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.6,387.92843705136704,211.3104797087222,267.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.7,388.84808021429427,212.4954929799058,267.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.8,389.7677233772215,213.6805062510894,268.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
780.9,390.68736654014873,214.86551952227302,268.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.0,391.60700970307596,216.05053279345663,269.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.1,392.5266528660032,217.23554606464023,269.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.2,393.4462960289304,218.42055933582384,270.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.3,394.36593919185765,219.60557260700745,270.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.4,395.2855823547849,220.79058587819105,271.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.5,396.2052255177121,221.97559914937466,271.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.6,397.12486868063934,223.16061242055827,272.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.7,398.04451184356657,224.34562569174187,272.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.8,398.9641550064938,225.53063896292548,273.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
781.9,399.883798169421,226.7156522341091,273.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.0,400.80344133234826,227.9006655052927,274.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.1,401.7230844952755,229.0856787764763,274.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.2,402.6427276582027,230.2706920476599,275.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.3,403.56237082112995,231.4557053188435,275.5582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.4,404.4820139840572,232.64071859002712,276.0582566387211,-0.03,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.5,405.4016571469844,233.82573186121073,276.5582566387211,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.6,406.32130030991163,235.01074513239433,277.0582566387211,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.7,407.24094347283886,236.19575840357794,277.5582566387211,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.8,408.1605866357661,237.38077167476155,278.0582566387211,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
782.9,409.0802297986933,238.56578494594515,278.5582566387211,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
783.0,409.99987296162055,239.75079821712876,279.0582566387211,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
783.1,410.9195161245478,240.93581148831237,279.5582566387211,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
783.2,411.839159287475,242.12082475949597,280.0582566387211,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,5.0,15
783.3,412.75880245040224,243.30583803067958,280.55680022275305,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.99,15
783.4,413.6784456133295,244.4908513018632,281.04288021718423,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.86,15
783.5,414.5980887762567,245.6758645730468,281.5168082117546,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.74,15
783.6,415.51773193918393,246.8608778442304,281.97888800646075,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.62,15
783.7,416.43737510211116,248.045891115414,282.42941580629923,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.51,15
783.8,417.3570182650384,249.23090438659762,282.8686804111417,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.39,15
783.9,418.2766614279656,250.41591765778122,283.2969634008632,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.28,15
784.0,419.19630459089285,251.60093092896483,283.71453931584165,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.18,15
784.1,420.1159477538201,252.78594420014844,284.1216758329456,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,4.07,15
784.2,421.0355909167473,253.97095747133204,284.51863393712193,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,3.97,15
784.3,421.95523407967454,255.15597074251565,284.90566808869386,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,3.87,15
784.4,422.87487724260177,256.34098401369926,285.28302638647654,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,3.77,15
784.5,423.794520405529,257.52599728488286,285.65095072681464,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,3.68,15
784.6,424.71416356845623,258.71101055606647,286.00967695864426,-0.02,0.91,4500,4500,4500,4500,9.2,11.85,3.59,15
784.7,425.63380673138346,259.8960238272501,286.35943503467814,-0.01,0.91,4500,4500,4500,4500,9.2,11.85,3.5,15
784.8,426.5534498943107,261.0810370984337,286.7004491588112,-0.01,0.91,4500,4500,4500,4500,9.2,11.85,3.41,15
