Time(s),X,Y,Z,Pitch,Yaw,FL,FR,RL,RR,Vx,Vy,Vz
114.3,900.3829591111844,900.3829591111844,51.434075263999794,0.07,0.79,2700,2700,2700,2700,7.06,7.06,5.0
114.4,901.0360553596637,901.0360553596637,51.934075263999794,0.12,0.79,2640,2640,2640,2640,6.53,6.53,5.0
114.5,901.640169389507,901.640169389507,52.434075263999794,0.17,0.79,2580,2580,2580,2580,6.04,6.04,5.0
114.6,902.1989748671122,902.1989748671122,52.934075263999794,0.23,0.79,2520,2520,2520,2520,5.59,5.59,5.0
114.7,902.7158699338969,902.7158699338969,53.430864351999794,0.29,0.79,2460,2460,2460,2460,5.17,5.17,4.97
114.8,903.1939978706728,903.1939978706728,53.919870239999796,0.36,0.79,2400,2400,2400,2400,4.78,4.78,4.89
114.9,903.6362662121905,903.6362662121905,54.3966335359998,0.44,0.79,2340,2340,2340,2340,4.42,4.42,4.77
115.0,904.0453644280944,904.0453644280944,54.856807743999795,0.52,0.79,2280,2280,2280,2280,4.09,4.09,4.6
115.1,904.4237802778056,904.4237802778056,55.2961592639998,0.6,0.79,2220,2220,2220,2220,3.78,3.78,4.39
115.2,904.7738149387883,904.7738149387883,55.710567391999795,0.68,0.79,2160,2160,2160,2160,3.5,3.5,4.14
115.3,905.0975970001973,905.0975970001973,56.09602431999979,0.75,0.79,2100,2100,2100,2100,3.24,3.24,3.85
115.4,905.3970954070007,905.3970954070007,56.448635135999794,0.82,0.79,2040,2040,2040,2040,2.99,2.99,3.53
115.5,905.6741314332938,905.6741314332938,56.76461782399979,0.89,0.79,1980,1980,1980,1980,2.77,2.77,3.16
115.6,905.930389757615,905.930389757615,57.04030326399979,0.95,0.79,1920,1920,1920,1920,2.56,2.56,2.76
115.7,906.1674287076121,906.1674287076121,57.27213523199979,1.01,0.79,1860,1860,1860,1860,2.37,2.37,2.32
115.8,906.3866897363594,906.3866897363594,57.45667039999979,1.05,0.79,1800,1800,1800,1800,2.19,2.19,1.85
115.9,906.5895061879506,906.5895061879506,57.593908767999785,1.1,0.79,1800,1800,1800,1800,2.03,2.03,1.37
116.0,906.7771114056725,906.7771114056725,57.683850335999786,1.13,0.79,1800,1800,1800,1800,1.88,1.88,0.9
116.1,906.9506462320652,906.9506462320652,57.72649510399979,1.17,0.79,1800,1800,1800,1800,1.74,1.74,0.43
116.2,907.1111659464785,907.1111659464785,57.721843071999785,1.2,0.79,1800,1800,1800,1800,1.61,1.61,-0.05
116.3,907.2596466823109,907.2596466823109,57.669894239999785,1.22,0.79,1800,1800,1800,1800,1.48,1.48,-0.52
116.4,907.3969913629558,907.3969913629558,57.570648607999786,1.25,0.79,1800,1800,1800,1800,1.37,1.37,-0.99
116.5,907.5240351925522,907.5240351925522,57.42410617599979,1.26,0.79,1800,1800,1800,1800,1.27,1.27,-1.47
116.6,907.641550734929,907.641550734929,57.23026694399979,1.28,0.79,1800,1800,1800,1800,1.18,1.18,-1.94
116.7,907.7502526116275,907.7502526116275,56.98913091199979,1.29,0.79,1800,1800,1800,1800,1.09,1.09,-2.41
116.8,907.8508018475736,907.8508018475736,56.70069807999979,1.31,0.79,1800,1800,1800,1800,1.01,1.01,-2.88
116.9,907.9438098908238,907.9438098908238,56.364968447999786,1.31,0.79,1800,1800,1800,1800,0.93,0.93,-3.36
117.0,908.0298423308302,908.0298423308302,55.981942015999785,1.32,0.79,1800,1800,1800,1800,0.86,0.86,-3.83
117.1,908.1094223378361,908.1094223378361,55.551618783999785,1.33,0.79,1800,1800,1800,1800,0.8,0.8,-4.3
117.2,908.1830338443166,908.1830338443166,55.07399875199979,1.33,0.79,1800,1800,1800,1800,0.74,0.74,-4.78
117.3,908.251124487811,908.251124487811,54.57399875199979,1.32,0.79,1800,1800,1800,1800,0.68,0.68,-5.0
117.4,908.3141083330434,908.3141083330434,54.07399875199979,1.32,0.79,1800,1800,1800,1800,0.63,0.63,-5.0
117.5,908.3723683898833,908.3723683898833,53.57399875199979,1.31,0.79,1800,1800,1800,1800,0.58,0.58,-5.0
117.6,908.4262589424602,908.4262589424602,53.07399875199979,1.29,0.79,1800,1800,1800,1800,0.54,0.54,-5.0
117.7,908.4761077035939,908.4761077035939,52.57399875199979,1.27,0.79,1800,1800,1800,1800,0.5,0.5,-5.0
117.8,908.5222178076425,908.5222178076425,52.07399875199979,1.25,0.79,1800,1800,1800,1800,0.46,0.46,-5.0
117.9,908.5648696538875,908.5648696538875,51.57399875199979,1.2,0.79,1800,1800,1800,1800,0.43,0.43,-5.0
118.0,909.6255298256673,909.6255298256673,51.07399875199979,0.01,0.79,1860,1860,1860,1860,10.61,10.61,-5.0
118.1,910.6861899974471,910.6861899974471,50.57399875199979,0.01,0.79,1920,1920,1920,1920,10.61,10.61,-5.0
118.2,911.7468501692268,911.7468501692268,50.07399875199979,0.0,0.79,1980,1980,1980,1980,10.61,10.61,-5.0
118.3,912.8075103410066,912.8075103410066,49.57399875199979,0.0,0.79,2040,2040,2040,2040,10.61,10.61,-5.0
118.4,913.8681705127864,913.8681705127864,49.07399875199979,-0.0,0.79,2100,2100,2100,2100,10.61,10.61,-5.0
118.5,914.9288306845662,914.9288306845662,48.57399875199979,-0.01,0.79,2160,2160,2160,2160,10.61,10.61,-5.0
118.6,915.9894908563459,915.9894908563459,48.07399875199979,-0.01,0.79,2220,2220,2220,2220,10.61,10.61,-5.0
118.7,917.0501510281257,917.0501510281257,47.57399875199979,-0.02,0.79,2280,2280,2280,2280,10.61,10.61,-5.0
118.8,918.1108111999055,918.1108111999055,47.07399875199979,-0.02,0.79,2340,2340,2340,2340,10.61,10.61,-5.0
118.9,919.1714713716852,919.1714713716852,46.57399875199979,-0.03,0.79,2400,2400,2400,2400,10.61,10.61,-5.0
119.0,920.232131543465,920.232131543465,46.07399875199979,-0.03,0.79,2460,2460,2460,2460,10.61,10.61,-5.0
119.1,921.2927917152448,921.2927917152448,45.57547302399979,-0.03,0.79,2520,2520,2520,2520,10.61,10.61,-4.99
119.2,922.3534518870246,922.3534518870246,45.08321964799979,-0.04,0.79,2580,2580,2580,2580,10.61,10.61,-4.92
119.3,923.4141120588043,923.4141120588043,44.60214959999979,-0.04,0.79,2640,2640,2640,2640,10.61,10.61,-4.81
119.4,924.4747722305841,924.4747722305841,44.13728675199979,-0.05,0.79,2700,2700,2700,2700,10.61,10.61,-4.65
119.5,925.5354324023639,925.5354324023639,43.69376787199979,-0.05,0.79,2760,2760,2760,2760,10.61,10.61,-4.44
119.6,926.5960925741437,926.5960925741437,43.27684262399979,-0.06,0.79,2820,2820,2820,2820,10.61,10.61,-4.17
119.7,927.6567527459234,927.6567527459234,42.89187356799979,-0.06,0.79,2880,2880,2880,2880,10.61,10.61,-3.85
119.8,928.7174129177032,928.7174129177032,42.54433615999979,-0.07,0.79,2940,2940,2940,2940,10.61,10.61,-3.48
119.9,929.778073089483,929.778073089483,42.239818751999785,-0.07,0.79,3000,3000,3000,3000,10.61,10.61,-3.05
120.0,930.8387332612627,930.8387332612627,41.98402259199978,-0.08,0.79,3060,3060,3060,3060,10.61,10.61,-2.56
120.1,931.8993934330425,931.8993934330425,41.782761823999785,-0.08,0.79,3120,3120,3120,3120,10.61,10.61,-2.01
120.2,932.9600536048223,932.9600536048223,41.64196348799978,-0.09,0.79,3180,3180,3180,3180,10.61,10.61,-1.41
120.3,934.0207137766021,934.0207137766021,41.56766751999978,-0.09,0.79,3240,3240,3240,3240,10.61,10.61,-0.74
120.4,935.0813739483818,935.0813739483818,41.56602675199978,-0.09,0.79,3300,3300,3300,3300,10.61,10.61,-0.02
120.5,936.1420341201616,936.1420341201616,41.64330691199978,-0.09,0.79,3360,3360,3360,3360,10.61,10.61,0.77
120.6,937.2026942919414,937.2026942919414,41.80588662399978,-0.09,0.79,3420,3420,3420,3420,10.61,10.61,1.63
120.7,938.2633544637212,938.2633544637212,42.060257407999785,-0.09,0.79,3480,3480,3480,3480,10.61,10.61,2.54
120.8,939.3240146355009,939.3240146355009,42.41302367999978,-0.09,0.79,3540,3540,3540,3540,10.61,10.61,3.53
120.9,940.3846748072807,940.3846748072807,42.87090275199978,-0.09,0.79,3600,3600,3600,3600,10.61,10.61,4.58
121.0,941.4453349790605,941.4453349790605,43.37090275199978,-0.08,0.79,3660,3660,3660,3660,10.61,10.61,5.0
121.1,942.5059951508402,942.5059951508402,43.87090275199978,-0.08,0.79,3600,3600,3600,3600,10.61,10.61,5.0
121.2,943.56665532262,943.56665532262,44.37090275199978,-0.08,0.79,3540,3540,3540,3540,10.61,10.61,5.0
121.3,944.6273154943998,944.6273154943998,44.87090275199978,-0.07,0.79,3480,3480,3480,3480,10.61,10.61,5.0
121.4,945.6879756661796,945.6879756661796,45.37090275199978,-0.07,0.79,3420,3420,3420,3420,10.61,10.61,5.0
121.5,946.7486358379593,946.7486358379593,45.87090275199978,-0.06,0.79,3360,3360,3360,3360,10.61,10.61,5.0
121.6,947.8092960097391,947.8092960097391,46.37090275199978,-0.05,0.79,3300,3300,3300,3300,10.61,10.61,5.0
121.7,948.8699561815189,948.8699561815189,46.87090275199978,-0.05,0.79,3240,3240,3240,3240,10.61,10.61,5.0
121.8,949.9306163532987,949.9306163532987,47.37090275199978,-0.04,0.79,3180,3180,3180,3180,10.61,10.61,5.0
121.9,950.9912765250784,950.9912765250784,47.87090275199978,-0.04,0.79,3120,3120,3120,3120,10.61,10.61,5.0
122.0,952.0519366968582,952.0519366968582,48.37090275199978,-0.03,0.79,3060,3060,3060,3060,10.61,10.61,5.0
122.1,953.112596868638,953.112596868638,48.87090275199978,-0.02,0.79,3000,3000,3000,3000,10.61,10.61,5.0
122.2,954.1732570404178,954.1732570404178,49.37090275199978,-0.02,0.79,2940,2940,2940,2940,10.61,10.61,5.0
122.3,955.2339172121975,955.2339172121975,49.87090275199978,-0.01,0.79,2880,2880,2880,2880,10.61,10.61,5.0
122.4,956.2945773839773,956.2945773839773,50.37090275199978,-0.0,0.79,2820,2820,2820,2820,10.61,10.61,5.0
122.5,957.3552375557571,957.3552375557571,50.87090275199978,0.01,0.79,2760,2760,2760,2760,10.61,10.61,5.0
122.6,958.4158977275368,958.4158977275368,51.37090275199978,0.01,0.79,2700,2700,2700,2700,10.61,10.61,5.0
122.7,959.4765578993166,959.4765578993166,51.87090275199978,0.02,0.79,2640,2640,2640,2640,10.61,10.61,5.0
122.8,960.5372180710964,960.5372180710964,52.37090275199978,0.03,0.79,2580,2580,2580,2580,10.61,10.61,5.0
122.9,961.5978782428762,961.5978782428762,52.87090275199978,0.04,0.79,2520,2520,2520,2520,10.61,10.61,5.0
123.0,962.6585384146559,962.6585384146559,53.36769183999978,0.05,0.79,2460,2460,2460,2460,10.61,10.61,4.97
123.1,963.7191985864357,963.7191985864357,53.85669772799978,0.06,0.79,2400,2400,2400,2400,10.61,10.61,4.89
123.2,964.7798587582155,964.7798587582155,54.33346102399978,0.08,0.79,2340,2340,2340,2340,10.61,10.61,4.77
123.3,965.8405189299953,965.8405189299953,54.79363523199978,0.09,0.79,2280,2280,2280,2280,10.61,10.61,4.6
123.4,966.901179101775,966.901179101775,55.23298675199978,0.1,0.79,2220,2220,2220,2220,10.61,10.61,4.39
123.5,967.9618392735548,967.9618392735548,55.64739487999978,0.11,0.79,2160,2160,2160,2160,10.61,10.61,4.14
123.6,969.0224994453346,969.0224994453346,56.032851807999776,0.12,0.79,2100,2100,2100,2100,10.61,10.61,3.85
123.7,970.0831596171143,970.0831596171143,56.38546262399978,0.14,0.79,2040,2040,2040,2040,10.61,10.61,3.53
123.8,971.1438197888941,971.1438197888941,56.70144531199978,0.15,0.79,1980,1980,1980,1980,10.61,10.61,3.16
123.9,972.2044799606739,972.2044799606739,56.97713075199977,0.16,0.79,1920,1920,1920,1920,10.61,10.61,2.76
124.0,973.2651401324537,973.2651401324537,57.208962719999775,0.18,0.79,1860,1860,1860,1860,10.61,10.61,2.32
124.1,974.3258003042334,974.3258003042334,57.39349788799977,0.19,0.79,1800,1800,1800,1800,10.61,10.61,1.85
124.2,975.3864604760132,975.3864604760132,57.53073625599977,0.2,0.79,1800,1800,1800,1800,10.61,10.61,1.37
124.3,976.447120647793,976.447120647793,57.62067782399977,0.21,0.79,1800,1800,1800,1800,10.61,10.61,0.9
124.4,977.5077808195728,977.5077808195728,57.66332259199977,0.22,0.79,1800,1800,1800,1800,10.61,10.61,0.43
124.5,978.5684409913525,978.5684409913525,57.65867055999977,0.24,0.79,1800,1800,1800,1800,10.61,10.61,-0.05
124.6,979.6291011631323,979.6291011631323,57.60672172799977,0.25,0.79,1800,1800,1800,1800,10.61,10.61,-0.52
124.7,980.6897613349121,980.6897613349121,57.50747609599977,0.26,0.79,1800,1800,1800,1800,10.61,10.61,-0.99
124.8,981.7504215066919,981.7504215066919,57.360933663999774,0.27,0.79,1800,1800,1800,1800,10.61,10.61,-1.47
124.9,982.8110816784716,982.8110816784716,57.16709443199977,0.28,0.79,1800,1800,1800,1800,10.61,10.61,-1.94
125.0,983.8717418502514,983.8717418502514,56.92595839999977,0.29,0.79,1800,1800,1800,1800,10.61,10.61,-2.41
125.1,984.9324020220312,984.9324020220312,56.637525567999774,0.29,0.79,1800,1800,1800,1800,10.61,10.61,-2.88
125.2,985.9930621938109,985.9930621938109,56.30179593599977,0.3,0.79,1800,1800,1800,1800,10.61,10.61,-3.36
125.3,987.0435825292751,987.0435825292751,55.91876950399977,0.31,0.79,1800,1800,1800,1800,10.51,10.51,-3.83
125.4,988.0153138395794,988.0153138395794,55.48844627199977,0.31,0.79,1800,1800,1800,1800,9.72,9.72,-4.3
125.5,988.914165301611,988.914165301611,55.01082623999977,0.31,0.79,1800,1800,1800,1800,8.99,8.99,-4.78
125.6,989.7456029039902,989.7456029039902,54.51082623999977,0.31,0.79,1800,1800,1800,1800,8.31,8.31,-5.0
125.7,990.5146826861909,990.5146826861909,54.01082623999977,0.3,0.79,1800,1800,1800,1800,7.69,7.69,-5.0
125.8,991.2260814847266,991.2260814847266,53.51082623999977,0.29,0.79,1800,1800,1800,1800,7.11,7.11,-5.0
125.9,991.8841253733721,991.8841253733721,53.01082623999977,0.28,0.79,1800,1800,1800,1800,6.58,6.58,-5.0
126.0,992.4928159703692,992.4928159703692,52.51082623999977,0.26,0.79,1800,1800,1800,1800,6.09,6.09,-5.0
126.1,993.0558547725915,993.0558547725915,52.01082623999977,0.23,0.79,1800,1800,1800,1800,5.63,5.63,-5.0
126.2,993.5766656646472,993.5766656646472,51.51082623999977,0.2,0.79,1860,1860,1860,1860,5.21,5.21,-5.0
126.3,994.0584157397986,994.0584157397986,51.01082623999977,0.16,0.79,1920,1920,1920,1920,4.82,4.82,-5.0
126.4,994.5040345593137,994.5040345593137,50.51082623999977,0.12,0.79,1980,1980,1980,1980,4.46,4.46,-5.0
126.5,994.9162319673652,994.9162319673652,50.01082623999977,0.07,0.79,2040,2040,2040,2040,4.12,4.12,-5.0
126.6,995.2975145698128,995.2975145698128,49.51082623999977,0.0,0.79,2100,2100,2100,2100,3.81,3.81,-5.0
126.7,995.6502009770769,995.6502009770769,49.01082623999977,-0.07,0.79,2160,2160,2160,2160,3.53,3.53,-5.0
126.8,995.9764359037962,995.9764359037962,48.51082623999977,-0.16,0.79,2220,2220,2220,2220,3.26,3.26,-5.0
126.9,996.2782032110115,996.2782032110115,48.01082623999977,-0.26,0.79,2280,2280,2280,2280,3.02,3.02,-5.0
127.0,996.5573379701856,996.5573379701856,47.51082623999977,-0.36,0.79,2340,2340,2340,2340,2.79,2.79,-5.0
127.1,996.8155376224216,996.8155376224216,47.01082623999977,-0.47,0.79,2400,2400,2400,2400,2.58,2.58,-5.0
127.2,997.05437230074,997.05437230074,46.51082623999977,-0.59,0.79,2460,2460,2460,2460,2.39,2.39,-5.0
127.3,997.2752943781845,997.2752943781845,46.012300511999776,-0.7,0.79,2520,2520,2520,2520,2.21,2.21,-4.99
127.4,997.4796472998207,997.4796472998207,45.520047135999775,-0.8,0.79,2580,2580,2580,2580,2.04,2.04,-4.92
127.5,997.6686737523341,997.6686737523341,45.038977087999776,-0.9,0.79,2640,2640,2640,2640,1.89,1.89,-4.81
127.6,997.8435232209091,997.8435232209091,44.57411423999977,-0.98,0.79,2700,2700,2700,2700,1.75,1.75,-4.65
127.7,998.005258979341,998.005258979341,44.130595359999774,-1.06,0.79,2760,2760,2760,2760,1.62,1.62,-4.44
127.8,998.1548645558904,998.1548645558904,43.713670111999775,-1.12,0.79,2820,2820,2820,2820,1.5,1.5,-4.17
127.9,998.2932497141986,998.2932497141986,43.32870105599977,-1.18,0.79,2880,2880,2880,2880,1.38,1.38,-3.85
128.0,998.4212559856337,998.4212559856337,42.98116364799977,-1.22,0.79,2940,2940,2940,2940,1.28,1.28,-3.48
128.1,998.5396617867111,998.5396617867111,42.67664623999977,-1.26,0.79,3000,3000,3000,3000,1.18,1.18,-3.05
128.2,998.6491871527078,998.6491871527078,42.42085007999977,-1.3,0.79,3060,3060,3060,3060,1.1,1.1,-2.56
128.3,998.7504981162547,998.7504981162547,42.21958931199977,-1.32,0.79,3120,3120,3120,3120,1.01,1.01,-2.01
128.4,998.8442107575356,998.8442107575356,42.078790975999766,-1.35,0.79,3180,3180,3180,3180,0.94,0.94,-1.41
128.5,998.9308949507205,998.9308949507205,42.004495007999765,-1.37,0.79,3240,3240,3240,3240,0.87,0.87,-0.74
128.6,999.0110778294164,999.0110778294164,42.00285423999976,-1.38,0.79,3300,3300,3300,3300,0.8,0.8,-0.02
128.7,999.0852469922102,999.0852469922102,42.080134399999764,-1.4,0.79,3360,3360,3360,3360,0.74,0.74,0.77
128.8,999.1538534677944,999.1538534677944,42.24271411199977,-1.41,0.79,3420,3420,3420,3420,0.69,0.69,1.63
128.9,999.2173144577098,999.2173144577098,42.49708489599977,-1.42,0.79,3480,3480,3480,3480,0.63,0.63,2.54
129.0,999.2760158733815,999.2760158733815,42.849851167999766,-1.42,0.79,3540,3540,3540,3540,0.59,0.59,3.53
129.1,999.3303146828779,999.3303146828779,43.29440851199977,-1.43,0.79,3480,3480,3480,3480,0.54,0.54,4.45
129.2,999.380541081662,999.380541081662,43.79440851199977,-1.43,0.79,3420,3420,3420,3420,0.5,0.5,5.0
129.3,999.4270005005374,999.4270005005374,44.29440851199977,-1.43,0.79,3360,3360,3360,3360,0.46,0.46,5.0
129.4,999.469975462997,999.469975462997,44.79440851199977,-1.43,0.79,3300,3300,3300,3300,0.43,0.43,5.0
129.5,999.5097273032723,999.5097273032723,45.29440851199977,-1.43,0.79,3240,3240,3240,3240,0.4,0.4,5.0
129.6,999.5464977555268,999.5464977555268,45.79440851199977,-1.42,0.79,3180,3180,3180,3180,0.37,0.37,5.0
129.7,999.5805104238623,999.5805104238623,46.29440851199977,-1.42,0.79,3120,3120,3120,3120,0.34,0.34,5.0
129.8,999.6119721420727,999.6119721420727,46.79440851199977,-1.41,0.79,3060,3060,3060,3060,0.31,0.31,5.0
129.9,999.6410742314172,999.6410742314172,47.29440851199977,-1.4,0.79,3000,3000,3000,3000,0.29,0.29,5.0
130.0,999.6679936640609,999.6679936640609,47.79440851199977,-1.39,0.79,2940,2940,2940,2940,0.27,0.27,5.0
130.1,999.6928941392563,999.6928941392563,48.29440851199977,-1.36,0.79,2880,2880,2880,2880,0.25,0.25,5.0
